,Location,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4214,"Urbanna, Middlesex (23175)",37.648536,-76.59872,Bethie's Ice Cream,37.64293741756207,-76.59262073198626,Ice Cream Shop
4215,"Urbanna, Middlesex (23175)",37.648536,-76.59872,Something Different Country Store and Deli,37.652011,-76.60929499999999,BBQ Joint
4216,"Urbanna, Middlesex (23175)",37.648536,-76.59872,Urbanna Seafood Company,37.65551692454572,-76.58840239048004,Food & Drink Shop
4217,"Urbanna, Middlesex (23175)",37.648536,-76.59872,Mi Jalisco,37.636108,-76.582318,Mexican Restaurant
4218,"Saltville, Smyth (24370)",36.893445,-81.74825,Rite Aid,36.881264,-81.763617,Pharmacy
4219,"Saltville, Smyth (24370)",36.893445,-81.74825,Buck's Drive-In,36.892111,-81.748805,American Restaurant
4220,"Saltville, Smyth (24370)",36.893445,-81.74825,Ed's Drive-In,36.886946,-81.75552,American Restaurant
4221,"Hardy, Bedford (24101)",37.180713,-79.76536,Erbiwa,37.196205139160156,-79.77679443359375,Construction & Landscaping
4222,"Vienna, Fairfax (22182)",38.922478,-77.2566,Shamshiry Chelo Kabob,38.92868235228419,-77.24553548712343,Persian Restaurant
4223,"Vienna, Fairfax (22182)",38.922478,-77.2566,Classic Bakery,38.92894699856679,-77.24505476985318,Café
4224,"Vienna, Fairfax (22182)",38.922478,-77.2566,Barns of Wolf Trap,38.932492549928405,-77.2655383997117,Concert Hall
4225,"Vienna, Fairfax (22182)",38.922478,-77.2566,Chick-fil-A,38.9247622,-77.2398605,Fast Food Restaurant
4226,"Vienna, Fairfax (22182)",38.922478,-77.2566,Chipotle Mexican Grill,38.924895422755014,-77.23988395567187,Mexican Restaurant
4227,"Vienna, Fairfax (22182)",38.922478,-77.2566,Wolf Trap National Park for the Performing Arts (Filene Center),38.9365887268353,-77.26485313661053,Performing Arts Venue
4228,"Vienna, Fairfax (22182)",38.922478,-77.2566,Potbelly Sandwich Shop,38.92757830707224,-77.24198955747488,Sandwich Place
4229,"Vienna, Fairfax (22182)",38.922478,-77.2566,24 Hour Fitness,38.93008462582416,-77.24486029363987,Gym / Fitness Center
4230,"Vienna, Fairfax (22182)",38.922478,-77.2566,Moby Dick House of Kabob,38.930172,-77.244853,Middle Eastern Restaurant
4231,"Vienna, Fairfax (22182)",38.922478,-77.2566,Ruth's Chris Steak House,38.92649002882151,-77.24021992181406,Steakhouse
4232,"Vienna, Fairfax (22182)",38.922478,-77.2566,The Container Store,38.92447,-77.239695,Furniture / Home Store
4233,"Vienna, Fairfax (22182)",38.922478,-77.2566,Big Planet Comics,38.90912129556631,-77.25680062787973,Comic Shop
4234,"Vienna, Fairfax (22182)",38.922478,-77.2566,Super Chicken,38.92057501898031,-77.23507501067621,South American Restaurant
4235,"Vienna, Fairfax (22182)",38.922478,-77.2566,Clarity,38.90953221197317,-77.2562981105887,New American Restaurant
4236,"Vienna, Fairfax (22182)",38.922478,-77.2566,Skorpio's Maggio's Greek Family Restaurant,38.907778343074746,-77.25677222431612,Greek Restaurant
4237,"Vienna, Fairfax (22182)",38.922478,-77.2566,"Sakura Japanese Steak, Seafood House & Sushi Bar",38.921471099535665,-77.2357745391068,Sushi Restaurant
4238,"Vienna, Fairfax (22182)",38.922478,-77.2566,Pazzo Pomodoro,38.906539870530075,-77.25827388229939,Italian Restaurant
4239,"Vienna, Fairfax (22182)",38.922478,-77.2566,CAVA,38.9233601,-77.2368971,Mediterranean Restaurant
4240,"Vienna, Fairfax (22182)",38.922478,-77.2566,Sweet Ginger,38.906478963008674,-77.25820099025992,Sushi Restaurant
4241,"Vienna, Fairfax (22182)",38.922478,-77.2566,Norm's Beer and Wine,38.906196113410594,-77.25746017098211,Wine Shop
4242,"Vienna, Fairfax (22182)",38.922478,-77.2566,Crepe Amour,38.90725269284798,-77.25825094314355,Café
4243,"Vienna, Fairfax (22182)",38.922478,-77.2566,Walmart Supercenter,38.93001423384721,-77.24493876346553,Big Box Store
4244,"Vienna, Fairfax (22182)",38.922478,-77.2566,The Block,38.93175274379963,-77.2382828865924,Middle Eastern Restaurant
4245,"Vienna, Fairfax (22182)",38.922478,-77.2566,Starbucks,38.921646,-77.236275,Coffee Shop
4246,"Vienna, Fairfax (22182)",38.922478,-77.2566,W&OD At Clarks Crossing,38.92422607422782,-77.27729929742952,Trail
4247,"Vienna, Fairfax (22182)",38.922478,-77.2566,Roti Modern Mediterranean,38.92478667194893,-77.23958373069763,Mediterranean Restaurant
4248,"Vienna, Fairfax (22182)",38.922478,-77.2566,Sweet Leaf,38.90490155064952,-77.26125557196997,Café
4249,"Vienna, Fairfax (22182)",38.922478,-77.2566,Crunch Fitness - Tysons Corner,38.92153753236207,-77.23646416338852,Gym / Fitness Center
4250,"Vienna, Fairfax (22182)",38.922478,-77.2566,Potbelly Sandwich Shop,38.90862470750368,-77.25696180453264,Sandwich Place
4251,"Vienna, Fairfax (22182)",38.922478,-77.2566,Ristorante Bonaroti,38.9090128,-77.2565224,Italian Restaurant
4252,"Middleburg, Loudoun (20118)",38.953454,-77.74996,Middleburg Common Grounds,38.96824776462632,-77.73777440550361,Coffee Shop
4253,"Middleburg, Loudoun (20118)",38.953454,-77.74996,Boxwood Estate Winery,38.959653985185106,-77.74654885068742,Winery
4254,"Middleburg, Loudoun (20118)",38.953454,-77.74996,Market Salamander,38.96814458343537,-77.73823395201289,American Restaurant
4255,"Middleburg, Loudoun (20118)",38.953454,-77.74996,Red Horse Tavern,38.968215710266,-77.73804079608045,American Restaurant
4256,"Middleburg, Loudoun (20118)",38.953454,-77.74996,Mt. Defiance Cidery & Distillery,38.96798490225806,-77.73826151131509,Brewery
4257,"Middleburg, Loudoun (20118)",38.953454,-77.74996,Middleburg Tennis Club,38.9585859165501,-77.76435033992323,Tennis Court
4258,"Middleburg, Loudoun (20118)",38.953454,-77.74996,Orange County Point To Point Races,38.951307754005555,-77.77029931270003,Athletics & Sports
4259,"Middleburg, Loudoun (20118)",38.953454,-77.74996,Middleburg Tack Exchange,38.967525,-77.73652,Thrift / Vintage Store
4260,"Middleburg, Loudoun (20118)",38.953454,-77.74996,Middleburg Antique Emporium,38.96828677307922,-77.73709085918925,Antique Shop
4261,"Lancaster, Lancaster (22503)",37.732696,-76.51554,Nelsons' River Love Shack,37.736214,-76.51563,Fishing Spot
4262,"Lancaster, Lancaster (22503)",37.732696,-76.51554,Merry Point,37.723749421765746,-76.50317553245557,River
4263,"Lancaster, Lancaster (22503)",37.732696,-76.51554,Corratoman River,37.71853335882682,-76.50396605566148,Lake
4264,"Lancaster, Lancaster (22503)",37.732696,-76.51554,Rutledge Home Improvements and Landscaping,37.726084,-76.536175,Construction & Landscaping
4265,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Dairy Queen,38.6475638,-77.3402397,Ice Cream Shop
4266,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Dale City Farmer's Market,38.64809645242716,-77.34154765321085,Flea Market
4267,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Thai Orchid,38.646401709045435,-77.33933756419817,Thai Restaurant
4268,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Brother's Pizza,38.64354,-77.334796,Pizza Place
4269,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Dale City Rec Center,38.642183211542054,-77.34585772860905,Gym
4270,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Kikiriki,38.646487661182235,-77.33439288236049,Latin American Restaurant
4271,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Padrino's Pizza,38.64686088694183,-77.3395898323756,Pizza Place
4272,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Starbucks,38.64653207054305,-77.33455582842737,Coffee Shop
4273,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Wok and Pho,38.64354,-77.334796,Asian Restaurant
4274,"Woodbridge, Prince William (22193)",38.646375,-77.34469,World Gym - Dale City/Woodbridge,38.643815061990516,-77.33571426169307,Gym
4275,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Petco,38.646112119223766,-77.33350351806618,Pet Store
4276,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Giant Food,38.64591948091621,-77.339426279068,Grocery Store
4277,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Virginia ABC Store,38.645172551144306,-77.33371777980082,Liquor Store
4278,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Papa John's Pizza,38.660712959053726,-77.35365753136364,Pizza Place
4279,"Woodbridge, Prince William (22193)",38.646375,-77.34469,7-Eleven,38.6470988770877,-77.3352017998695,Convenience Store
4280,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Subway,38.64710114603586,-77.3357508609376,Sandwich Place
4281,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Pizza Hut,38.647024,-77.337806,Pizza Place
4282,"Woodbridge, Prince William (22193)",38.646375,-77.34469,GNC,38.646285473603264,-77.33355576855571,Supplement Shop
4283,"Woodbridge, Prince William (22193)",38.646375,-77.34469,CVS pharmacy,38.647685094257994,-77.33872828129306,Pharmacy
4284,"Woodbridge, Prince William (22193)",38.646375,-77.34469,7-Eleven,38.636142053937,-77.3532599909413,Convenience Store
4285,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Wendy’s,38.646091,-77.335309,Fast Food Restaurant
4286,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Redbox,38.64697415227121,-77.33518690531699,Video Store
4287,"Woodbridge, Prince William (22193)",38.646375,-77.34469,AMF Dale City Lanes,38.64736,-77.33718,Bowling Alley
4288,"Woodbridge, Prince William (22193)",38.646375,-77.34469,7-Eleven,38.6607551360303,-77.3542271554479,Convenience Store
4289,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Safeway,38.6452993,-77.3333381,Grocery Store
4290,"Woodbridge, Prince William (22193)",38.646375,-77.34469,McDonald's,38.6445961,-77.3375056,Fast Food Restaurant
4291,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Redbox,38.63364791870117,-77.34198760986328,Video Store
4292,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Taco Bell,38.646526614970604,-77.3372221119912,Fast Food Restaurant
4293,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Pizza Hut,38.64039037341763,-77.33270637227633,Pizza Place
4294,"Woodbridge, Prince William (22193)",38.646375,-77.34469,Shell,38.64223771216862,-77.33495515737557,Gas Station
4295,"Bremo Bluff, Fluvanna (23022)",37.728067,-78.26865,By the River Restaurant,37.73110060500776,-78.28469983720508,Restaurant
4296,"Woodberry Forest, Madison (22989)",38.292221,-78.11865,Woodberry Barbee Center,38.29447887948622,-78.12575581744798,Pool
4297,"Quinby, Accomack (23423)",37.549044,-75.73237,Swash Bay,37.54811427988857,-75.73174590979227,Harbor / Marina
4298,"Quinby, Accomack (23423)",37.549044,-75.73237,United States Postal Service,37.55600488575242,-75.73122417790984,Post Office
4299,"Seaford, York (23696)",37.191262,-76.42135,United States Postal Service,37.19562543190429,-76.43117129802704,Post Office
4300,"Seaford, York (23696)",37.191262,-76.42135,Yorktown Stables,37.192847,-76.410025,Stables
4301,"Seaford, York (23696)",37.191262,-76.42135,Seaford Market,37.1954,-76.431786,Convenience Store
4302,"Seaford, York (23696)",37.191262,-76.42135,Garnett Construction LLC,37.20349,-76.42309,Home Service
4303,"Seaford, York (23696)",37.191262,-76.42135,Chisman River Sand Bar,37.17578138333333,-76.41444366666667,Harbor / Marina
4304,"Waverly, Sussex (23890)",37.005989,-77.09819,Beaver Dam Sportsmen Club,37.001403,-77.089587,Sports Club
4305,"Scottsville, Albemarle (24590)",37.806508,-78.48134,James River Brewery,37.800549593648,-78.49609956049277,Brewery
4306,"Scottsville, Albemarle (24590)",37.806508,-78.48134,The Smokehouse Grille,37.800193,-78.495732,New American Restaurant
4307,"Scottsville, Albemarle (24590)",37.806508,-78.48134,Tavern on the James,37.798693,-78.49534,Restaurant
4308,"Scottsville, Albemarle (24590)",37.806508,-78.48134,Dollar General,37.799816,-78.49549,Discount Store
4309,"Scottsville, Albemarle (24590)",37.806508,-78.48134,Subway,37.809304,-78.502314,Sandwich Place
4310,"Scottsville, Albemarle (24590)",37.806508,-78.48134,Food Lion Grocery Store,37.8082839839844,-78.50347240470207,Supermarket
4311,"Scottsville, Albemarle (24590)",37.806508,-78.48134,James River Reeling & Rafting,37.798445,-78.491083,Harbor / Marina
4312,"Scottsville, Albemarle (24590)",37.806508,-78.48134,James River,37.79862029933446,-78.49409018581208,River
4313,"Scottsville, Albemarle (24590)",37.806508,-78.48134,High Meadows Vineyard Inn,37.808428,-78.497482,Bed & Breakfast
4314,"Scottsville, Albemarle (24590)",37.806508,-78.48134,Baine's Books & Coffee,37.799894697222726,-78.49564695663945,Coffee Shop
4315,"Scottsville, Albemarle (24590)",37.806508,-78.48134,Slice Of Heaven,37.79997553333333,-78.49586686666666,American Restaurant
4316,"Scottsville, Albemarle (24590)",37.806508,-78.48134,Lumpkin Restaurant & Hotel,37.807383,-78.498643,Hotel
4317,"Colonial Beach, Westmoreland (22443)",38.22653,-76.97442,Dockside Restaurant,38.23047805079933,-76.96431893979207,Seafood Restaurant
4318,"Colonial Beach, Westmoreland (22443)",38.22653,-76.97442,Great Valu Markets,38.2282600402832,-76.98190307617188,Grocery Store
4319,"Colonial Beach, Westmoreland (22443)",38.22653,-76.97442,Colonial Beach Yacht Club,38.230458,-76.96387,Harbor / Marina
4320,"Colonial Beach, Westmoreland (22443)",38.22653,-76.97442,Golf Cart,38.231861570020676,-76.96072508287179,Moving Target
4321,"Colonial Beach, Westmoreland (22443)",38.22653,-76.97442,Peninsula Beach,38.23176846577274,-76.96030875102605,Beach
4322,"Colonial Beach, Westmoreland (22443)",38.22653,-76.97442,Potomac Beach,38.23267345231342,-76.96064631749637,Beach
4323,"Colonial Beach, Westmoreland (22443)",38.22653,-76.97442,Monroe Bay,38.239218,-76.967929,Beach
4324,"Colonial Beach, Westmoreland (22443)",38.22653,-76.97442,Wakefield Hotel,38.233412,-76.959303,Hotel
4325,"Colonial Beach, Westmoreland (22443)",38.22653,-76.97442,K J Compound,38.213073782885374,-76.96550717114849,Arts & Entertainment
4326,"Wakefield, Sussex (23888)",36.963354,-76.98127,Plantation Peanuts,36.9744159551252,-76.98900061038843,Gourmet Shop
4327,"Wakefield, Sussex (23888)",36.963354,-76.98127,Dollar General,36.969033389542716,-76.98174799324337,Discount Store
4328,"Wakefield, Sussex (23888)",36.963354,-76.98127,Virginia Diner,36.97360493,-76.98901757,Diner
4329,"Wakefield, Sussex (23888)",36.963354,-76.98127,SUBWAY,36.97017709342895,-76.98146219631252,Sandwich Place
4330,"Wakefield, Sussex (23888)",36.963354,-76.98127,Circle K,36.97001274890733,-76.98153067105832,Convenience Store
4331,"Wakefield, Sussex (23888)",36.963354,-76.98127,Wakefield Peanuts,36.96376187705303,-76.97590334676286,Snack Place
4332,"Wakefield, Sussex (23888)",36.963354,-76.98127,Pino's Pizza And Restaurant,36.973286,-76.987734,Pizza Place
4333,"Wakefield, Sussex (23888)",36.963354,-76.98127,Great Value,36.97491234104656,-76.99136652513542,Grocery Store
4334,"Wakefield, Sussex (23888)",36.963354,-76.98127,Tasty Treat,36.97578023080227,-76.99279483073238,Fast Food Restaurant
4335,"Arvonia, Buckingham (23004)",37.673369,-78.38899,"Commonwealth Construction Solutions, LLC",37.672875,-78.403871,Home Service
4336,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,Cuban Island,37.299813329040006,-79.94127671434408,Cuban Restaurant
4337,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,Roanoke Greek Festival,37.30313344662011,-79.94290347934857,Greek Restaurant
4338,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,Northwest True Value Hardware,37.293420000000005,-79.935176,Hardware Store
4339,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,New Yorker Delicatessen,37.296717144209495,-79.93834128808312,Deli / Bodega
4340,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,Dollar General,37.306449,-79.932625,Discount Store
4341,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,El Rodeo #  1,37.30983731212673,-79.94908145562387,Mexican Restaurant
4342,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,CVS pharmacy,37.31374069139346,-79.93360925884973,Pharmacy
4343,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,Walmart Neighborhood Market,37.32198276744886,-79.9355950260318,Grocery Store
4344,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,SUBWAY,37.3131217,-79.9329189,Sandwich Place
4345,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,7-Eleven,37.303333761033,-79.9450367689132,Convenience Store
4346,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,Hardee's,37.3068192,-79.9314253,Fast Food Restaurant
4347,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,7-Eleven,37.298593,-79.93921,Convenience Store
4348,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,U-Haul at Williamson,37.29553695362449,-79.93701772341052,Storage Facility
4349,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,Dollar Tree,37.2980913899134,-79.93964673159215,Discount Store
4350,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,CVS pharmacy,37.322555,-79.93433900000001,Pharmacy
4351,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,Shell,37.308603000000005,-79.93173,Gas Station
4352,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,Family Dollar,37.30080471559083,-79.9414882297015,Discount Store
4353,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,Domino's Pizza,37.3225635,-79.9338039,Pizza Place
4354,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,Redbox,37.303485,-79.944597,Video Store
4355,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,Williamson Road Pancake House,37.293987,-79.936207,Breakfast Spot
4356,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,Food Lion Grocery Store,37.32206545118544,-79.93437173243092,Supermarket
4357,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,Rent-A-Center,37.29671,-79.93743,Electronics Store
4358,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,1 Pet Bowls,37.3166618347168,-79.92046356201172,Pet Store
4359,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,Mason Mill Park,37.2931743346756,-79.9230004536186,Park
4360,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,Oriental Market,37.30466,-79.945015,Grocery Store
4361,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,One Stop Market,37.292851,-79.935067,Convenience Store
4362,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,The corner store,37.31903839111328,-79.92101287841797,Convenience Store
4363,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,Fillin Station,37.292626,-79.93494399999999,Food
4364,"Roanoke, Roanoke City (24012)",37.305769,-79.92767,W.R. Brews,37.30681937193659,-79.94682207133536,Bar
